sessionID,command_id,distance,direction,anomalyScore,isAnomaly
CLI-20260723-003117,2,-3.15243,-2.08171,0.00555237,1
CLI-20260723-003117,4,3953.22,0.96504,261.947,1
CLI-20260723-003117,5,7318.47,2.78461,890.763,1
CLI-20260723-003117,6,1.10507,-2.86891,0.232729,1
CLI-20260723-003117,7,1.99122,0.050787,0.123335,1
CLI-20260723-003117,9,8849.57,0.292464,1306.92,1
CLI-20260723-003117,10,-5.62721,2.47803,0.381256,1
CLI-20260723-003139,2,0.529505,-2.07989,1.59922e-05,0
CLI-20260723-003139,4,2918.24,1.35783,142.865,1
CLI-20260723-003139,5,-8.95914,-0.844277,0.427047,1
CLI-20260723-003139,6,8662.83,3.0384,1252.95,1
CLI-20260723-003139,7,1.94348,-2.84729,0.233594,1
CLI-20260723-003139,9,2618.45,0.07737,113.51,1
CLI-20260723-003139,11,0.97135,1.30508,0.220228,1
CLI-20260723-003155,2,1.14452,0.450158,3.08346e-05,0
CLI-20260723-003155,3,0.680841,-0.043297,0.129605,1
CLI-20260723-003155,5,1.52787,-0.07142,0.118024,1
CLI-20260723-003155,7,13.3174,3.14159,0.117815,1
CLI-20260723-003155,8,1.83144,-2.71024,0.117214,1
CLI-20260723-003155,10,0.746721,2.89723,0.121119,1
CLI-20260723-003209,3,6.66101,-1.5708,8.10566e-05,0
CLI-20260723-003209,4,19.3558,1.5708,0.142954,1
CLI-20260723-003209,5,-0.694095,-1.79845,0.32651,1
CLI-20260723-003209,7,1.11715,-2.15129,0.232141,1
CLI-20260723-003209,8,457.896,1.43643,3.76082,1
CLI-20260723-003209,9,0.982452,-0.746751,0.636676,1
CLI-20260723-003209,11,-8.6047,-2.36457,0.618922,1
CLI-20260723-003227,2,1,2,0.000202923,1
CLI-20260723-003227,4,1627.8,2.4005,44.6775,1
CLI-20260723-003227,5,1.64855,-0.565579,0.18312,1
CLI-20260723-003227,6,-0.748192,-2.09734,0.248011,1
CLI-20260723-003227,7,1.54998,2.50762,0.198362,1
CLI-20260723-003227,9,12.0259,-1.5708,0.1911,1
CLI-20260723-003253,7,0.775209,-2.13009,1.74858e-05,0
CLI-20260723-003253,8,0.76416,2.38779,0.202363,1
CLI-20260723-003253,9,1.09243,-0.422104,0.130693,1
CLI-20260723-003253,10,1.42835,-1.69044,0.117271,1
CLI-20260723-003253,11,1.36408,-1.69916,0.120185,1
CLI-20260723-003318,7,1.43697,0.958757,1.88889e-06,0
CLI-20260723-003318,8,1.96574,-2.80132,0.106631,1
CLI-20260723-003318,11,1.00849,1.06641,0.124375,1
CLI-20260723-003359,8,0.832556,-0.160771,1.17819e-06,0
CLI-20260723-003359,9,0.867792,2.97617,0.241777,1
CLI-20260723-003359,10,0.683851,-2.29259,0.115611,1
CLI-20260723-003359,11,1.54953,3.13938,0.118598,1
CLI-20260723-003414,7,1.54306,0.273071,9.65094e-06,0
CLI-20260723-003414,8,0.128545,-1.63884,0.252989,1
CLI-20260723-003414,9,0.884643,-2.49483,0.114609,1
CLI-20260723-003414,10,1.82355,0.76135,0.125508,1
CLI-20260723-003414,11,1.58119,2.99582,0.107436,1
CLI-20260723-003450,7,0.191185,0.237891,2.12138e-05,0
CLI-20260723-003450,8,1.27182,-1.3128,0.250039,1
CLI-20260723-003450,9,0.682366,-0.676811,0.133484,1
CLI-20260723-003450,10,0.437676,0.767824,0.11882,1
CLI-20260723-003450,11,0.118077,1.11612,0.11199,1
CLI-20260723-003638,7,0.191185,0.237891,1.91749e-05,0
CLI-20260723-003638,8,1.27182,-1.3128,0.254941,1
CLI-20260723-003638,9,0.682366,-0.676811,0.133609,1
CLI-20260723-003638,10,0.437676,0.767824,0.116255,1
CLI-20260723-003638,11,0.118077,1.11612,0.112698,1
CLI-20260723-003651,7,1.10079,-0.684307,2.30664e-06,0
CLI-20260723-003651,10,1.28605,2.87172,0.235996,1
CLI-20260723-003718,7,1.70349,-2.87824,9.43451e-06,0
CLI-20260723-003718,8,1.91316,1.71881,0.152633,1
CLI-20260723-003718,9,0.257267,0.850327,0.115913,1
CLI-20260723-003718,10,1.93653,1.99868,0.10707,1
CLI-20260723-003718,11,0.529618,0.554776,0.124673,1
CLI-20260723-003732,7,1.70349,-2.87824,8.52604e-06,0
CLI-20260723-003732,8,1.91316,1.71881,0.152271,1
CLI-20260723-003732,9,0.257267,0.850327,0.15343,1
CLI-20260723-003732,10,1.93653,1.99868,0.106124,1
CLI-20260723-003732,11,0.529618,0.554776,0.12474,1
CLI-20260723-003831,7,1.37658,0.905192,7.85013e-07,0
CLI-20260723-003831,8,0.099037,0.946121,0.13299,1
CLI-20260723-003831,10,0.561089,-0.405833,0.133237,1
CLI-20260723-003831,11,1.05184,-0.763242,0.11962,1
CLI-20260723-003844,7,1.37658,0.905192,1.31944e-06,0
CLI-20260723-003844,8,0.099037,0.946121,0.132539,1
CLI-20260723-003844,10,0.561089,-0.405833,0.117686,1
CLI-20260723-003844,11,1.05184,-0.763242,0.11694,1
CLI-20260723-003858,7,1.42661,2.5044,4.94846e-06,0
CLI-20260723-003858,8,1.35286,-1.59046,0.240996,1
CLI-20260723-003858,9,0.715558,-1.86125,0.116357,1
CLI-20260723-003858,10,1.1466,2.57113,0.120851,1
CLI-20260723-003858,11,0.6564,1.72492,0.111959,1
CLI-20260723-003930,2,-9.36102,-2.29056,0.144305,1
CLI-20260723-003930,3,-9.02874,-0.048463,0.604049,1
CLI-20260723-003930,4,-4.04373,-2.96425,0.155314,1
CLI-20260723-003930,5,-7.16626,2.0623,0.44414,1
CLI-20260723-003930,6,-8.6848,-1.00203,0.614068,1
CLI-20260723-003930,7,1.68866,2.6701,0.237751,1
CLI-20260723-003930,8,0.061623,1.84593,0.108422,1
CLI-20260723-003930,9,1.94219,-0.983981,0.124819,1
CLI-20260723-003930,10,1.39798,-0.875589,0.132819,1
CLI-20260723-003930,11,1.91748,2.23556,0.116168,1
CLI-20260723-004016,2,-3.22352,-1.78069,0.00543957,1
CLI-20260723-004016,3,-4.54556,1.95696,0.323698,1
CLI-20260723-004016,4,-2.00545,3.12314,0.123129,1
CLI-20260723-004016,5,-3.88551,1.92321,0.166487,1
CLI-20260723-004016,6,-8.43209,-0.783293,0.548482,1
CLI-20260723-004016,7,1.85263,2.2389,0.191745,1
CLI-20260723-004016,8,0.184861,-1.2824,0.123131,1
CLI-20260723-004016,9,1.03052,0.662571,0.116053,1
CLI-20260723-004016,11,1.19264,-1.26597,6.44063e-06,0
CLI-20260723-004031,2,-3.22352,-1.78069,0.00573588,1
CLI-20260723-004031,3,-4.54556,1.95696,0.314716,1
CLI-20260723-004031,4,-2.00545,3.12314,0.123816,1
CLI-20260723-004031,5,-3.88551,1.92321,0.143563,1
CLI-20260723-004031,6,-8.43209,-0.783293,0.571176,1
CLI-20260723-004031,7,1.85263,2.2389,0.19123,1
CLI-20260723-004031,8,0.184861,-1.2824,0.125782,1
CLI-20260723-004031,9,1.03052,0.662571,0.128497,1
CLI-20260723-004031,11,1.19264,-1.26597,3.58833e-06,0
CLI-20260723-004045,2,-4.70893,1.66878,0.0154682,1
CLI-20260723-004045,3,-7.09278,-1.61684,0.442934,1
CLI-20260723-004045,4,-4.50969,2.14162,0.330033,1
CLI-20260723-004045,5,-5.67139,-0.979842,0.407479,1
CLI-20260723-004045,6,-9.493,-0.279688,0.25054,1
CLI-20260723-004045,7,1.8499,-1.02304,0.227683,1
CLI-20260723-004045,10,1.01809,-2.31291,0.115988,1
CLI-20260723-004045,11,0.967101,0.263343,0.119756,1
CLI-20260723-004222,2,-6.77032,-1.89601,0.0421766,1
CLI-20260723-004222,3,-2.76755,-2.09903,0.276164,1
CLI-20260723-004222,4,-7.39257,0.196234,0.48328,1
CLI-20260723-004222,5,-2.02117,-0.001013,0.191299,1
CLI-20260723-004222,6,-8.775,-1.7333,0.295114,1
CLI-20260723-004222,7,0.251295,0.709129,0.150582,1
CLI-20260723-004222,8,1.62438,0.130103,0.121,1
CLI-20260723-004222,9,1.2892,-0.676177,0.206373,1
CLI-20260723-004222,10,0.924684,-2.76365,0.118474,1
CLI-20260723-004222,11,1.32547,0.108646,0.12352,1
CLI-20260723-004236,2,-6.77032,-1.89601,0.0586844,1
CLI-20260723-004236,3,-2.76755,-2.09903,0.285271,1
CLI-20260723-004236,4,-7.39257,0.196234,0.478703,1
CLI-20260723-004236,5,-2.02117,-0.001013,0.21144,1
CLI-20260723-004236,6,-8.775,-1.7333,0.296656,1
CLI-20260723-004236,7,0.251295,0.709129,0.149714,1
CLI-20260723-004236,8,1.62438,0.130103,0.13381,1
CLI-20260723-004236,9,1.2892,-0.676177,0.124981,1
CLI-20260723-004236,10,0.924684,-2.76365,0.118565,1
CLI-20260723-004236,11,1.32547,0.108646,0.125375,1
CLI-20260723-004323,2,-1.62309,-2.29612,0.0012783,1
CLI-20260723-004323,3,-9.30314,2.99673,0.567643,1
CLI-20260723-004323,4,-9.72674,-1.60549,0.584726,1
CLI-20260723-004323,5,-2.16093,-0.605381,0.145,1
CLI-20260723-004323,6,-0.356041,-0.551518,0.127404,1
CLI-20260723-004323,7,0.108402,2.66829,0.25355,1
CLI-20260723-004323,8,1.77918,2.21732,0.121221,1
CLI-20260723-004323,9,1.85798,-1.23034,0.114125,1
CLI-20260723-004323,10,1.30391,-1.10073,0.116843,1
CLI-20260723-004323,11,1.50989,1.79747,0.113097,1
CLI-20260723-004337,2,-4.71237,-0.538542,0.0219342,1
CLI-20260723-004337,3,-5.15448,2.63928,0.353554,1
CLI-20260723-004337,4,-3.96767,-1.95433,0.325281,1
CLI-20260723-004337,5,-0.862979,2.53925,0.249555,1
CLI-20260723-004337,6,-8.69756,-1.33966,0.286635,1
CLI-20260723-004337,7,1.45491,-2.4703,0.239835,1
CLI-20260723-004337,9,0.738123,0.720114,3.31769e-06,0
CLI-20260723-004337,10,0.738362,-0.862097,0.122199,1
CLI-20260723-004337,11,0.142109,0.053533,0.133682,1
CLI-20260723-004350,2,-4.71237,-0.538542,0.0173719,1
CLI-20260723-004350,3,-5.15448,2.63928,0.354244,1
CLI-20260723-004350,4,-3.96767,-1.95433,0.329535,1
CLI-20260723-004350,5,-0.862979,2.53925,0.238131,1
CLI-20260723-004350,6,-8.69756,-1.33966,0.555028,1
CLI-20260723-004350,7,1.45491,-2.4703,0.239876,1
CLI-20260723-004350,9,0.738123,0.720114,1.09924e-06,0
CLI-20260723-004350,10,0.738362,-0.862097,0.121753,1
CLI-20260723-004350,11,0.142109,0.053533,0.131831,1
CLI-20260723-004402,2,-8.86338,-2.54559,0.118325,1
CLI-20260723-004402,3,-6.67791,1.48369,0.402497,1
CLI-20260723-004402,4,-7.82705,-1.84756,0.486198,1
CLI-20260723-004402,5,-3.90441,-0.510259,0.174324,1
CLI-20260723-004402,6,-8.77569,-2.25835,0.31333,1
CLI-20260723-004402,7,0.367004,1.84739,0.185468,1
CLI-20260723-004402,8,0.241512,-1.76512,0.122906,1
CLI-20260723-004402,9,0.441601,-0.599003,0.13637,1
CLI-20260723-004415,2,-8.86338,-2.54559,0.0683794,1
CLI-20260723-004415,3,-6.67791,1.48369,0.403885,1
CLI-20260723-004415,4,-7.82705,-1.84756,0.485288,1
CLI-20260723-004415,5,-3.90441,-0.510259,0.174362,1
CLI-20260723-004415,6,-8.77569,-2.25835,0.321241,1
CLI-20260723-004415,7,0.367004,1.84739,0.187773,1
CLI-20260723-004415,8,0.241512,-1.76512,0.122908,1
CLI-20260723-004415,9,0.441601,-0.599003,0.130827,1
CLI-20260723-004429,2,-6.9874,-2.29757,0.0577995,1
CLI-20260723-004429,3,-0.507667,-0.380294,0.174166,1
CLI-20260723-004429,4,-8.13898,-1.84506,0.291214,1
CLI-20260723-004429,5,-2.4675,1.7893,0.237177,1
CLI-20260723-004429,6,-3.48043,-2.24306,0.318249,1
CLI-20260723-004429,7,0.618787,1.06283,0.154607,1
CLI-20260723-004429,8,0.49636,-2.7591,0.113315,1
CLI-20260723-004429,9,0.26514,-1.57283,0.124457,1
CLI-20260723-004429,10,1.13681,-3.13654,0.118765,1
CLI-20260723-004429,11,1.79459,0.884759,0.126999,1
CLI-20260723-004441,2,-6.9874,-2.29757,0.0674637,1
CLI-20260723-004441,3,-0.507667,-0.380294,0.182291,1
CLI-20260723-004441,4,-8.13898,-1.84506,0.320519,1
CLI-20260723-004441,5,-2.4675,1.7893,0.242431,1
CLI-20260723-004441,6,-3.48043,-2.24306,0.3314,1
CLI-20260723-004441,7,0.618787,1.06283,0.157636,1
CLI-20260723-004441,8,0.49636,-2.7591,0.116443,1
CLI-20260723-004441,9,0.26514,-1.57283,0.12437,1
CLI-20260723-004441,10,1.13681,-3.13654,0.11628,1
CLI-20260723-004441,11,1.79459,0.884759,0.126999,1
CLI-20260723-004507,2,-8.79032,0.271023,0.0938455,1
CLI-20260723-004507,3,-9.17001,2.994,0.6114,1
CLI-20260723-004507,4,-5.59629,-0.812975,0.40513,1
CLI-20260723-004507,5,-1.38949,-0.522345,0.14591,1
CLI-20260723-004507,6,-0.428897,-1.32369,0.136493,1
CLI-20260723-004507,7,1.69122,1.88792,0.180226,1
CLI-20260723-004507,8,0.055653,-1.29349,0.125821,1
CLI-20260723-004507,9,0.408143,-1.09554,0.123433,1
CLI-20260723-004507,10,1.48019,2.86867,0.118729,1
CLI-20260723-004507,11,0.82819,1.12079,0.124425,1
