sessionID,command_id,distance,direction,anomalyScore,isAnomaly
CLI-20260723-011927,4,19.3435,-1.5708,1219.97,1
CLI-20260723-011927,6,1.89178,-0.138908,10.0324,1
CLI-20260723-011927,7,6.80634,-1.5708,136.849,1
CLI-20260723-011927,9,-5.30048,2.06919,2714.45,1
CLI-20260723-011927,10,1.56243,2.66923,6.80718,1
CLI-20260723-011927,11,4182.66,1.5985,6.05482e+07,1
CLI-20260723-011942,2,0.414883,-2.49411,0.954145,1
CLI-20260723-011942,3,4407.25,-2.62718,6.72247e+07,1
CLI-20260723-011942,4,11.1032,3.14159,384.58,1
CLI-20260723-011942,5,19.8177,-1.5708,1281.32,1
CLI-20260723-011942,7,1.83843,1.0804,7.39566e-05,0
CLI-20260723-011942,9,1.67721,2.55723,0.991068,1
CLI-20260723-011942,10,1.23347,2.6832,4.86193,1
CLI-20260723-011942,11,6663.49,0.560185,1.48349e+08,1
CLI-20260723-011956,2,-3.15243,-2.08171,950.615,1
CLI-20260723-011956,4,3953.22,0.96504,5.08439e+07,1
CLI-20260723-011956,5,7318.47,2.78461,1.85383e+08,1
CLI-20260723-011956,6,1.10507,-2.86891,0.000251474,0
CLI-20260723-011956,7,1.99122,0.050787,5.35497e-05,0
CLI-20260723-011956,9,8849.57,0.292464,2.71041e+08,1
CLI-20260723-011956,10,-5.62721,2.47803,3082.39,1
CLI-20260723-012011,2,0.529505,-2.07989,1.42669,1
CLI-20260723-012011,4,2918.24,1.35783,2.74621e+07,1
CLI-20260723-012011,5,-8.95914,-0.844277,7881.99,1
CLI-20260723-012011,6,8662.83,3.0384,2.59753e+08,1
CLI-20260723-012011,7,1.94348,-2.84729,8.5129e-05,0
CLI-20260723-012011,9,2618.45,0.07737,2.35949e+07,1
CLI-20260723-012011,11,0.97135,1.30508,3.1853,1
CLI-20260723-012029,2,1.14452,0.450158,0.000124397,0
CLI-20260723-012029,3,0.680841,-0.043297,0.000172158,0
CLI-20260723-012029,5,1.52787,-0.07142,8.93552e-05,0
CLI-20260723-012029,7,13.3174,3.14159,322.161,1
CLI-20260723-012029,8,1.83144,-2.71024,8.75997,1
CLI-20260723-012029,10,0.746721,2.89723,1.92702,1
CLI-20260723-012043,3,6.66101,-1.5708,130.95,1
CLI-20260723-012043,4,19.3558,1.5708,0.063097,1
CLI-20260723-012043,5,-0.694095,-1.79845,48.3946,1
CLI-20260723-012043,7,1.11715,-2.15129,4.17087,1
CLI-20260723-012043,8,457.896,1.43643,492078,1
CLI-20260723-012043,9,0.982452,-0.746751,0.000227032,0
CLI-20260723-012043,11,-8.6047,-2.36457,7257.64,1
CLI-20260723-012104,2,1,2,3.36912,1
CLI-20260723-012104,4,1627.8,2.4005,9.16663e+06,1
CLI-20260723-012104,5,1.64855,-0.565579,8.08347,1
CLI-20260723-012104,6,-0.748192,-2.09734,56.347,1
CLI-20260723-012104,7,1.54998,2.50762,7.00566,1
CLI-20260723-012104,9,12.0259,-1.5708,456.549,1
CLI-20260723-012124,7,0.775209,-2.13009,2.29543,1
CLI-20260723-012124,8,0.76416,2.38779,2.08049,1
CLI-20260723-012124,9,1.09243,-0.422104,4.18508,1
CLI-20260723-012124,10,1.42835,-1.69044,6.11712,1
CLI-20260723-012124,11,1.36408,-1.69916,5.83655,1
CLI-20260723-012155,7,1.43697,0.958757,5.26309e-05,0
CLI-20260723-012155,8,1.96574,-2.80132,2.86074,1
CLI-20260723-012155,11,1.00849,1.06641,0.000158829,0
CLI-20260723-012225,8,0.832556,-0.160771,2.54584,1
CLI-20260723-012225,9,0.867792,2.97617,2.54338,1
CLI-20260723-012225,10,0.683851,-2.29259,1.89481,1
CLI-20260723-012225,11,1.54953,3.13938,6.70933,1
CLI-20260723-012246,7,1.54306,0.273071,0.000123145,0
CLI-20260723-012246,8,0.128545,-1.63884,0.000259192,0
CLI-20260723-012246,9,0.884643,-2.49483,0.693769,1
CLI-20260723-012246,10,1.82355,0.76135,9.84003e-05,0
CLI-20260723-012246,11,1.58119,2.99582,9.22973e-05,0
CLI-20260723-012304,7,0.191185,0.237891,0.000217344,0
CLI-20260723-012304,8,1.27182,-1.3128,5.42001,1
CLI-20260723-012304,9,0.682366,-0.676811,1.65644,1
CLI-20260723-012304,10,0.437676,0.767824,0.000129883,0
CLI-20260723-012304,11,0.118077,1.11612,0.000286509,0
CLI-20260723-012331,7,1.10079,-0.684307,4.23144,1
CLI-20260723-012331,10,1.28605,2.87172,5.22823,1
CLI-20260723-012346,7,1.70349,-2.87824,7.77787,1
CLI-20260723-012346,8,1.91316,1.71881,9.57685,1
CLI-20260723-012346,9,0.257267,0.850327,0.000315658,0
CLI-20260723-012346,10,1.93653,1.99868,5.73372,1
CLI-20260723-012346,11,0.529618,0.554776,6.90297e-05,0
CLI-20260723-012423,7,1.18785,1.67082,4.61498,1
CLI-20260723-012423,8,1.27092,-0.822426,5.40557,1
CLI-20260723-012423,9,0.358501,-0.018422,1.40745,1
CLI-20260723-012437,7,1.37658,0.905192,3.115e-05,0
CLI-20260723-012437,8,0.099037,0.946121,0.00101582,0
CLI-20260723-012437,10,0.561089,-0.405833,0.000126588,0
CLI-20260723-012437,11,1.05184,-0.763242,0.000148721,0
CLI-20260723-012454,7,1.42661,2.5044,5.85162,1
CLI-20260723-012454,8,1.35286,-1.59046,5.72434,1
CLI-20260723-012454,9,0.715558,-1.86125,2.04393,1
CLI-20260723-012454,10,1.1466,2.57113,4.23033,1
CLI-20260723-012454,11,0.6564,1.72492,1.6684,1
CLI-20260723-012514,2,-9.36102,-2.29056,8609.06,1
CLI-20260723-012514,3,-9.02874,-0.048463,8002.07,1
CLI-20260723-012514,4,-4.04373,-2.96425,1578.25,1
CLI-20260723-012514,5,-7.16626,2.0623,5025.69,1
CLI-20260723-012514,6,-8.6848,-1.00203,7407.63,1
CLI-20260723-012514,7,1.68866,2.6701,7.84138,1
CLI-20260723-012514,8,0.061623,1.84593,2.78131,1
CLI-20260723-012514,9,1.94219,-0.983981,10.5038,1
CLI-20260723-012514,10,1.39798,-0.875589,6.29081,1
CLI-20260723-012514,11,1.91748,2.23556,9.88466,1
CLI-20260723-012530,2,-3.22352,-1.78069,997.678,1
CLI-20260723-012530,3,-4.54556,1.95696,1994.47,1
CLI-20260723-012530,4,-2.00545,3.12314,378.902,1
CLI-20260723-012530,5,-3.88551,1.92321,1451.45,1
CLI-20260723-012530,6,-8.43209,-0.783293,6985.53,1
CLI-20260723-012530,7,1.85263,2.2389,9.29297,1
CLI-20260723-012530,8,0.184861,-1.2824,1.42671,1
CLI-20260723-012530,9,1.03052,0.662571,1.60894e-05,0
CLI-20260723-012530,11,1.19264,-1.26597,0.930771,1
CLI-20260723-012625,2,-4.70893,1.66878,2143.76,1
CLI-20260723-012625,3,-7.09278,-1.61684,4925,1
CLI-20260723-012625,4,-4.50969,2.14162,1960.71,1
CLI-20260723-012625,5,-5.67139,-0.979842,3129.92,1
CLI-20260723-012625,6,-9.493,-0.279688,8859.04,1
CLI-20260723-012625,7,1.8499,-1.02304,9.51878,1
CLI-20260723-012625,10,1.01809,-2.31291,3.55265,1
CLI-20260723-012625,11,0.967101,0.263343,0.00012063,0
CLI-20260723-012641,2,-3.32583,-0.81819,1064.41,1
CLI-20260723-012641,3,-9.42329,0.613807,8726.76,1
CLI-20260723-012641,4,-0.418322,0.025863,21.8597,1
CLI-20260723-012641,5,-9.10117,0.637058,8137.43,1
CLI-20260723-012641,6,-9.45963,1.29276,8783.4,1
CLI-20260723-012641,7,0.077179,1.44415,0.00037261,0
CLI-20260723-012641,8,1.78106,2.33475,8.49255,1
CLI-20260723-012641,9,1.99109,-0.894564,9.74312,1
CLI-20260723-012701,2,-6.77032,-1.89601,4487.25,1
CLI-20260723-012701,3,-2.76755,-2.09903,728.168,1
CLI-20260723-012701,4,-7.39257,0.196234,5345.08,1
CLI-20260723-012701,5,-2.02117,-0.001013,382.305,1
CLI-20260723-012701,6,-8.775,-1.7333,7561.6,1
CLI-20260723-012701,7,0.251295,0.709129,0.00039749,0
CLI-20260723-012701,8,1.62438,0.130103,5.36715e-05,0
CLI-20260723-012701,9,1.2892,-0.676177,1.25434,1
CLI-20260723-012701,10,0.924684,-2.76365,2.81888,1
CLI-20260723-012701,11,1.32547,0.108646,0.000132167,0
CLI-20260723-012717,2,-1.62309,-2.29612,246.369,1
CLI-20260723-012717,3,-9.30314,2.99673,8491.78,1
CLI-20260723-012717,4,-9.72674,-1.60549,9310.61,1
CLI-20260723-012717,5,-2.16093,-0.605381,443.694,1
CLI-20260723-012717,6,-0.356041,-0.551518,18.3099,1
CLI-20260723-012717,7,0.108402,2.66829,1.89001,1
CLI-20260723-012717,8,1.77918,2.21732,8.38897,1
CLI-20260723-012717,9,1.85798,-1.23034,9.67832,1
CLI-20260723-012717,10,1.30391,-1.10073,5.45147,1
CLI-20260723-012717,11,1.50989,1.79747,6.70438,1
CLI-20260723-012732,2,-4.71237,-0.538542,2148.74,1
CLI-20260723-012732,3,-5.15448,2.63928,2573.23,1
CLI-20260723-012732,4,-3.96767,-1.95433,1517.03,1
CLI-20260723-012732,5,-0.862979,2.53925,70.8643,1
CLI-20260723-012732,6,-8.69756,-1.33966,7413.57,1
CLI-20260723-012732,7,1.45491,-2.4703,6.09959,1
CLI-20260723-012732,9,0.738123,0.720114,2.44206e-05,0
CLI-20260723-012732,10,0.738362,-0.862097,0.0580221,1
CLI-20260723-012732,11,0.142109,0.053533,0.000266131,0
CLI-20260723-012747,2,-8.86338,-2.54559,7720.17,1
CLI-20260723-012747,3,-6.67791,1.48369,4357.14,1
CLI-20260723-012747,4,-7.82705,-1.84756,6013.67,1
CLI-20260723-012747,5,-3.90441,-0.510259,1473.6,1
CLI-20260723-012747,6,-8.77569,-2.25835,7574.72,1
CLI-20260723-012747,7,0.367004,1.84739,1.24867,1
CLI-20260723-012747,8,0.241512,-1.76512,1.26894,1
CLI-20260723-012747,9,0.441601,-0.599003,1.41596,1
CLI-20260723-012802,2,-6.9874,-2.29757,4770.6,1
CLI-20260723-012802,3,-0.507667,-0.380294,29.5542,1
CLI-20260723-012802,4,-8.13898,-1.84506,6492.89,1
CLI-20260723-012802,5,-2.4675,1.7893,575.034,1
CLI-20260723-012802,6,-3.48043,-2.24306,1163.52,1
CLI-20260723-012802,7,0.618787,1.06283,9.83998e-05,0
CLI-20260723-012802,8,0.49636,-2.7591,0.137134,1
CLI-20260723-012802,9,0.26514,-1.57283,0.00024908,0
CLI-20260723-012802,10,1.13681,-3.13654,4.15876,1
CLI-20260723-012802,11,1.79459,0.884759,6.851e-05,0
CLI-20260723-012817,2,-8.79032,0.271023,7582.2,1
CLI-20260723-012817,3,-9.17001,2.994,8245.59,1
CLI-20260723-012817,4,-5.59629,-0.812975,3055.5,1
CLI-20260723-012817,5,-1.38949,-0.522345,181.794,1
CLI-20260723-012817,6,-0.428897,-1.32369,22.8769,1
CLI-20260723-012817,7,1.69122,1.88792,8.03598,1
CLI-20260723-012817,8,0.055653,-1.29349,2.89447,1
CLI-20260723-012817,9,0.408143,-1.09554,1.38402,1
CLI-20260723-012817,10,1.48019,2.86867,6.1327,1
CLI-20260723-012817,11,0.82819,1.12079,0.000214885,0
