timestamp,source,sessionID,current_function,current_command,filename,parent_id,current_id,x,y,distance,direction,distance_moved,instruction_pointer,stack_pointer,frame_pointer,rax,rbx,rcx,rdx,rsi,obstructed?,call_depth,response_time(ns)
20260723-011015,client,CLI-20260723-011014,move_robot()AFTER_SERVICE_CALL,move, ,1,4,99.9789,90.0118,6569.49,0.331914,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,obstructed,12,2024399ns
20260723-011015,client,CLI-20260723-011014,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,99.9789,90.0118,5492.3,-0.708182,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,n/a,14,66ns
20260723-011015,client,CLI-20260723-011014,move_robot()AFTER_SERVICE_CALL,move, ,1,5,99.9789,90.0118,5492.3,-0.708182,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,obstructed,15,8837540ns
20260723-011015,client,CLI-20260723-011014,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,99.9789,90.0118,2677.61,-2.94607,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,n/a,17,75ns
20260723-011015,client,CLI-20260723-011014,move_robot()AFTER_SERVICE_CALL,move, ,1,6,0.0203496,70.2152,2677.61,-2.94607,101.9,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,obstructed,18,2504442ns
20260723-011015,client,CLI-20260723-011014,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,0.0203496,70.2152,1.26949,-2.12777,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,n/a,20,77ns
20260723-011015,client,CLI-20260723-011014,move_robot()AFTER_SERVICE_CALL,move, ,1,7,0.0203496,70.2152,1.26949,-2.12777,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,obstructed,21,9405062ns
20260723-011015,client,CLI-20260723-011014,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,0.0203496,70.2152,0.24772,-2.37972,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,n/a,29,43ns
20260723-011015,client,CLI-20260723-011014,move_robot()AFTER_SERVICE_CALL,move, ,1,11,0.0203496,70.2152,0.24772,-2.37972,0,96673138129697,140733613166680,140733613166688,140733613166832,140733613166832,135178316537984,3,140733613167864,obstructed,30,5722432ns
20260723-011042,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,9151.4,-0.87267,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,5,51ns
20260723-011042,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,9151.4,-0.87267,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,obstructed,6,7180870ns
20260723-011042,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,9155.2,-0.87241,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,8,109ns
20260723-011042,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,3,0,0,9155.2,-0.87241,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,obstructed,9,16807328ns
20260723-011042,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,0,0,2595.51,-2.55873,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,11,91ns
20260723-011042,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,4,0,0,2595.51,-2.55873,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,obstructed,12,18694073ns
20260723-011042,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,0,0,2673.83,1.83733,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,14,111ns
20260723-011043,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,5,0,0,2673.83,1.83733,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,obstructed,15,6214181ns
20260723-011043,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,0,0,8654.44,1.04446,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,17,114ns
20260723-011043,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,6,58.0991,99.9971,8654.44,1.04446,115.65,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,obstructed,18,12671487ns
20260723-011043,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,58.0991,99.9971,0.609453,1.89132,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,22,82ns
20260723-011043,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,8,58.0991,99.9971,0.609453,1.89132,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,obstructed,23,3683686ns
20260723-011043,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,58.0991,99.9971,1.96668,-1.20378,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,25,97ns
20260723-011043,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,9,58.8167,98.1303,1.96668,-1.20378,2,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,success,26,4367932ns
20260723-011043,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,10,58.8167,98.1303,0.060434,2.12878,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,28,101ns
20260723-011043,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,10,58.7638,98.2151,0.060434,2.12878,0.1,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,success,29,2791953ns
20260723-011043,client,CLI-20260723-011042,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,58.7638,98.2151,1.86797,-0.371062,0,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,n/a,31,62ns
20260723-011043,client,CLI-20260723-011042,move_robot()AFTER_SERVICE_CALL,move, ,1,11,60.5345,97.5262,1.86797,-0.371062,1.9,98904475839265,140723023861944,140723023861952,140723023862096,140723023862096,123738268491904,3,140723023863128,success,32,5762971ns
20260723-011101,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,3943.75,2.69137,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,5,57ns
20260723-011101,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,3943.75,2.69137,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,6,10986661ns
20260723-011101,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,8959.51,2.78331,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,8,119ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,3,0,0,8959.51,2.78331,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,9,1882555146ns
20260723-011103,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,0,0,1884.92,2.54096,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,11,92ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,4,0,0,1884.92,2.54096,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,12,6197756ns
20260723-011103,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,0,0,3935.42,-0.531812,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,14,86ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,5,0,0,3935.42,-0.531812,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,15,7426270ns
20260723-011103,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,0,0,2475.83,-3.11475,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,17,83ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,6,0,0,2475.83,-3.11475,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,18,7177600ns
20260723-011103,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,0,0,1.61574,-2.61471,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,20,68ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,7,0,0,1.61574,-2.61471,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,21,3512776ns
20260723-011103,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,0,0,0.87154,1.74291,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,23,72ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,8,0,0,0.87154,1.74291,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,24,2248081ns
20260723-011103,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,0,0,0.645873,2.34807,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,26,74ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,9,0,0,0.645873,2.34807,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,27,1513442ns
20260723-011103,client,CLI-20260723-011058,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,0,0,0.568923,-2.80506,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,n/a,31,61ns
20260723-011103,client,CLI-20260723-011058,move_robot()AFTER_SERVICE_CALL,move, ,1,11,0,0,0.568923,-2.80506,0,111322098473761,140733438032872,140733438032880,140733438033024,140733438033024,126256119668864,3,140733438034056,obstructed,32,7379005ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,6780.06,1.34657,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,5,61ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,2,22.8026,99.9827,6780.06,1.34657,102.55,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,obstructed,6,6079214ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,22.8026,99.9827,8762.77,-1.18497,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,8,87ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,3,63.408,0.0146408,8762.77,-1.18497,107.9,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,obstructed,9,7375077ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,63.408,0.0146408,5519.29,1.01669,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,11,76ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,4,99.9778,59.1154,5519.29,1.01669,69.5,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,obstructed,12,6954516ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,99.9778,59.1154,9931.35,1.04038,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,14,75ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,5,99.9778,59.1154,9931.35,1.04038,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,obstructed,15,4002579ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,99.9778,59.1154,3150.33,2.38901,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,17,77ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,6,56.3281,99.9902,3150.33,2.38901,59.8,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,obstructed,18,10738571ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,56.3281,99.9902,0.137685,-2.72902,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,22,93ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,8,56.1907,99.93,0.137685,-2.72902,0.15,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,success,23,4504485ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,56.1907,99.93,1.94422,-2.07248,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,25,114ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,9,55.2529,98.2203,1.94422,-2.07248,1.95,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,success,26,7458398ns
20260723-011142,client,CLI-20260723-011141,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,55.2529,98.2203,1.66711,-0.320595,0,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,n/a,30,57ns
20260723-011142,client,CLI-20260723-011141,move_robot()AFTER_SERVICE_CALL,move, ,1,11,56.8663,97.6846,1.66711,-0.320595,1.7,95523380140833,140729588098520,140729588098528,140729588098672,140729588098672,138854057762944,3,140729588099704,success,31,7383160ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,9654.4,-0.623803,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,5,95ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,9654.4,-0.623803,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,obstructed,6,15226238ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,7211.57,2.27309,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,8,115ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,3,0,0,7211.57,2.27309,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,obstructed,9,8362274ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,0,0,7140.3,2.75784,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,11,173ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,4,0,0,7140.3,2.75784,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,obstructed,12,7015744ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,0,0,838.598,2.07932,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,14,104ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,5,0,0,838.598,2.07932,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,obstructed,15,5771935ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,0,0,2240.25,-0.381274,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,17,86ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,6,0,0,2240.25,-0.381274,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,obstructed,18,3130626ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,0,0,1.85534,1.26484,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,20,98ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,7,0.572281,1.81177,1.85534,1.26484,1.9,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,success,21,5014591ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,0.572281,1.81177,0.11949,2.23249,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,23,135ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,8,0.480113,1.93011,0.11949,2.23249,0.15,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,success,24,16158658ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,0.480113,1.93011,1.95746,-2.82265,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,26,296ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,9,0.00532897,1.77333,1.95746,-2.82265,0.5,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,obstructed,27,4320752ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,10,0.00532897,1.77333,1.47592,-0.1728,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,29,100ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,10,1.48299,1.51542,1.47592,-0.1728,1.5,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,success,30,2155952ns
20260723-011157,client,CLI-20260723-011157,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,1.48299,1.51542,1.34072,0.898005,0,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,n/a,32,103ns
20260723-011157,client,CLI-20260723-011157,move_robot()AFTER_SERVICE_CALL,move, ,1,11,2.32427,2.57123,1.34072,0.898005,1.35,108774392781601,140723638271784,140723638271792,140723638271936,140723638271936,131304469946496,3,140723638272968,success,33,1394787ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,4106.57,-0.4484,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,5,70ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,2,0,0,4106.57,-0.4484,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,obstructed,6,2260652ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,0,0,6835.12,-2.593,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,8,71ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,3,0,0,6835.12,-2.593,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,obstructed,9,17496103ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,0,0,2238.33,0.983407,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,11,91ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,4,66.5582,99.9701,2238.33,0.983407,120.1,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,obstructed,12,1272816ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,66.5582,99.9701,6475.26,1.77222,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,14,88ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,5,66.5582,99.9701,6475.26,1.77222,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,obstructed,15,1244306ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,66.5582,99.9701,6647.12,-1.2443,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,17,82ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,6,99.9934,1.22724,6647.12,-1.2443,104.25,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,obstructed,18,1465417ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,99.9934,1.22724,1.42629,-1.35923,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,20,58ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,7,99.9934,1.22724,1.42629,-1.35923,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,obstructed,21,5480354ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,8,99.9934,1.22724,1.09034,2.16874,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,23,83ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,8,99.3742,2.13638,1.09034,2.16874,1.1,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,success,24,1634695ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,9,99.3742,2.13638,0.228667,2.2297,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,26,87ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,9,99.2211,2.33405,0.228667,2.2297,0.25,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,success,27,4049546ns
20260723-011222,client,CLI-20260723-011221,move_robot()BEFORE_SERVICE_CALL,move, ,1,11,99.2211,2.33405,1.43303,0.124058,0,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,n/a,31,51ns
20260723-011222,client,CLI-20260723-011221,move_robot()AFTER_SERVICE_CALL,move, ,1,11,99.9654,2.42685,1.43303,0.124058,0.75,95487867218721,140735199760088,140735199760096,140735199760240,140735199760240,123917249929344,3,140735199761272,obstructed,32,1957614ns
20260723-011255,client,CLI-20260723-011254,move_robot()BEFORE_SERVICE_CALL,move, ,1,2,0,0,6008.48,1.02956,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,n/a,5,56ns
20260723-011255,client,CLI-20260723-011254,move_robot()AFTER_SERVICE_CALL,move, ,1,2,60.0978,99.9774,6008.48,1.02956,116.65,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,obstructed,6,5331050ns
20260723-011255,client,CLI-20260723-011254,move_robot()BEFORE_SERVICE_CALL,move, ,1,3,60.0978,99.9774,1101.2,2.57833,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,n/a,8,72ns
20260723-011255,client,CLI-20260723-011254,move_robot()AFTER_SERVICE_CALL,move, ,1,3,60.0978,99.9774,1101.2,2.57833,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,obstructed,9,5658207ns
20260723-011255,client,CLI-20260723-011254,move_robot()BEFORE_SERVICE_CALL,move, ,1,4,60.0978,99.9774,2538.28,1.87582,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,n/a,11,59ns
20260723-011255,client,CLI-20260723-011254,move_robot()AFTER_SERVICE_CALL,move, ,1,4,60.0978,99.9774,2538.28,1.87582,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,obstructed,12,3645014ns
20260723-011255,client,CLI-20260723-011254,move_robot()BEFORE_SERVICE_CALL,move, ,1,5,60.0978,99.9774,5557.15,-2.95655,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,n/a,14,70ns
20260723-011255,client,CLI-20260723-011254,move_robot()AFTER_SERVICE_CALL,move, ,1,5,0.0409258,88.7355,5557.15,-2.95655,61.1,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,obstructed,15,2642971ns
20260723-011255,client,CLI-20260723-011254,move_robot()BEFORE_SERVICE_CALL,move, ,1,6,0.0409258,88.7355,3032.96,1.5891,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,n/a,17,58ns
20260723-011255,client,CLI-20260723-011254,move_robot()AFTER_SERVICE_CALL,move, ,1,6,0.000666535,90.9351,3032.96,1.5891,2.2,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,obstructed,18,16757800ns
20260723-011255,client,CLI-20260723-011254,move_robot()BEFORE_SERVICE_CALL,move, ,1,7,0.000666535,90.9351,1.49327,2.09543,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,n/a,20,82ns
20260723-011255,client,CLI-20260723-011254,move_robot()AFTER_SERVICE_CALL,move, ,1,7,0.000666535,90.9351,1.49327,2.09543,0,97606726007585,140735298563736,140735298563744,140735298563888,140735298563888,139226459529344,3,140735298564920,obstructed,21,4254494ns
